date,district,population,pop_density,pm25,pm10,no2,o3,so2,aq_score,density_factor,ems_factor,risk_score,risk_level
2025-12-02,Marzahn-Hellersdorf,265225,4295.8,12.380444526672363,14.931998252868652,14.603219032287598,23.070581436157227,1.6310796737670898,0.5329,0.2945,0.9825,0.5619,High
2025-12-02,Mitte,386181,9784.2,13.43740463256836,16.263586044311523,23.855417251586918,18.216066360473636,2.389039993286133,0.6457,0.6707,0.9122,0.7211,High
2025-12-02,Neukölln,328826,7318.6,12.507084846496582,15.283514976501465,19.58169174194336,20.684057235717773,1.8788808584213257,0.5823,0.5017,0.9136,0.6369,High
2025-12-02,Pankow,415257,4031.2,13.301345825195312,16.001863479614258,22.287500381469727,18.92708969116211,2.215487480163574,0.6272,0.2763,0.71,0.5251,Medium
2025-12-02,Reinickendorf,268568,3001.1,13.43740463256836,16.263586044311523,23.855417251586918,18.216066360473636,2.389039993286133,0.6457,0.2057,0.9753,0.5741,High
2025-12-02,Spandau,243977,2654.5,12.973373413085938,15.62121295928955,22.88224983215332,19.50832939147949,2.201355457305908,0.6254,0.182,0.9959,0.5628,High
2025-12-02,Steglitz-Zehlendorf,308080,3006.0,11.56161117553711,14.584903717041016,17.45413589477539,22.31364631652832,1.6678352355957031,0.5396,0.2061,0.864,0.504,Medium
2025-12-02,Tempelhof-Schöneberg,359199,6765.9,12.297385215759276,14.964751243591309,19.264440536499023,21.02458000183105,1.9094749689102173,0.5739,0.4638,0.816,0.5959,High
2025-12-02,Treptow-Köpenick,275469,1635.6,12.553881645202637,15.38626194000244,17.471067428588867,21.875991821289062,1.7969712018966677,0.5649,0.1121,0.8993,0.49,Medium
2025-12-03,Charlottenburg-Wilmersdorf,344207,5316.8,17.617719650268555,21.581823348999023,26.237215042114254,9.598587989807127,2.8204100131988525,0.6947,0.3645,0.9263,0.637,High
2025-12-03,Friedrichshain-Kreuzberg,294099,14588.2,17.231800079345703,20.527950286865234,23.15331268310547,11.108365058898926,2.5516178607940674,0.6754,1.0,0.6642,0.7862,High
2025-12-03,Lichtenberg,298187,5702.6,16.663267135620117,19.73539161682129,18.127073287963867,13.976805686950684,2.253511667251587,0.6278,0.3909,0.9729,0.6312,High
2025-12-03,Marzahn-Hellersdorf,265225,4295.8,16.042892456054688,18.75506401062012,14.69637966156006,15.811634063720703,2.436475992202759,0.5941,0.2945,0.994,0.5892,High
2025-12-03,Mitte,386181,9784.2,17.617719650268555,21.581823348999023,26.237215042114254,9.598587989807127,2.8204100131988525,0.6947,0.6707,0.9536,0.751,High
2025-12-03,Neukölln,328826,7318.6,15.881576538085938,19.25956153869629,20.861921310424805,14.464032173156738,2.119179010391236,0.6544,0.5017,0.9033,0.6632,High
2025-12-03,Pankow,415257,4031.2,17.231800079345703,20.527950286865234,23.15331268310547,11.108365058898926,2.5516178607940674,0.6754,0.2763,0.7019,0.5423,Medium
2025-12-03,Reinickendorf,268568,3001.1,17.617719650268555,21.581823348999023,26.237215042114254,9.598587989807127,2.8204100131988525,0.6947,0.2057,0.9633,0.5907,High
2025-12-03,Spandau,243977,2654.5,17.643686294555664,21.22348976135254,25.41351127624512,10.210528373718262,2.679693460464477,0.6945,0.182,1.0,0.5915,High
2025-12-03,Steglitz-Zehlendorf,308080,3006.0,15.526074409484863,19.221887588500977,19.121097564697266,15.095013618469238,1.996748805046081,0.638,0.2061,0.839,0.5371,Medium
2025-12-03,Tempelhof-Schöneberg,359199,6765.9,15.9921875,19.485979080200195,21.34505653381348,13.777491569519045,2.224427461624145,0.6587,0.4638,0.7946,0.6245,High
2025-12-03,Treptow-Köpenick,275469,1635.6,15.843788146972656,19.107892990112305,17.194271087646484,15.90322971343994,1.9253195524215696,0.6198,0.1121,0.9193,0.517,Medium
2025-12-04,Charlottenburg-Wilmersdorf,344207,5316.8,18.19727897644043,21.608381271362305,23.3397216796875,15.35870361328125,4.426392078399658,0.6917,0.3645,0.9675,0.6461,High
